Date,Close,High,Low,Open,Volume,coin
,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,
2024-07-24,574.5784912109375,588.8692016601562,570.95361328125,582.10498046875,1601708271,binancecoin
2024-07-25,570.71337890625,575.8388061523438,554.7559814453125,574.5784912109375,1995371028,binancecoin
2024-07-26,581.0779418945312,582.7736206054688,570.4503784179688,570.71337890625,1665724792,binancecoin
2024-07-27,581.5888061523438,592.8525390625,574.8931274414062,581.0779418945312,1760015335,binancecoin
2024-07-28,584.099609375,584.68994140625,575.0437622070312,581.5888061523438,1464043630,binancecoin
2024-07-29,574.642578125,596.6491088867188,573.986083984375,584.099609375,1825858615,binancecoin
2024-07-30,587.6651000976562,587.6651000976562,567.990234375,574.642578125,1811656040,binancecoin
2024-07-31,576.3681640625,592.5235595703125,575.251953125,587.6651000976562,1798590737,binancecoin
2024-08-01,575.146728515625,577.2913208007812,553.7516479492188,576.3681640625,2045220020,binancecoin
2024-08-02,542.9151611328125,577.0011596679688,540.11865234375,575.146728515625,2062337930,binancecoin
2024-08-03,529.4813232421875,544.6666870117188,522.1957397460938,542.9151611328125,1826715291,binancecoin
2024-08-04,497.0390930175781,531.6157836914062,488.2488098144531,529.4813232421875,1980159444,binancecoin
2024-08-05,464.6269226074219,499.3894348144531,407.52459716796875,497.0390930175781,4703145244,binancecoin
2024-08-06,484.3238220214844,492.8955078125,464.2871398925781,464.6269226074219,2087680023,binancecoin
2024-08-07,474.2247619628906,497.62408447265625,468.9976806640625,484.3238220214844,1883200228,binancecoin
2024-08-08,517.3375244140625,521.0404663085938,469.190673828125,474.19970703125,1790085695,binancecoin
2024-08-09,509.1827087402344,517.72314453125,500.1761169433594,517.3375244140625,1565495419,binancecoin
2024-08-10,523.317626953125,524.9590454101562,507.8503112792969,509.1827087402344,1394699693,binancecoin
2024-08-11,503.8045349121094,535.5400390625,503.2338562011719,523.3178100585938,1563057068,binancecoin
2024-08-12,518.5361328125,523.5446166992188,500.23370361328125,503.8041687011719,1786263873,binancecoin
2024-08-13,524.1285400390625,525.6865234375,514.5475463867188,518.5361328125,1757981177,binancecoin
2024-08-14,524.0153198242188,531.5051879882812,516.50634765625,524.1285400390625,1604400640,binancecoin
2024-08-15,519.870361328125,533.6436767578125,511.6082458496094,524.0153198242188,1645936961,binancecoin
2024-08-16,519.9686279296875,524.3740234375,511.040283203125,519.870361328125,1538941515,binancecoin
2024-08-17,542.2342529296875,547.161376953125,518.940673828125,519.9686279296875,1554176167,binancecoin
2024-08-18,531.6085205078125,542.3954467773438,531.2366943359375,542.2342529296875,1458218557,binancecoin
2024-08-19,559.81884765625,560.6581420898438,529.6116333007812,531.6085205078125,1721716619,binancecoin
2024-08-20,569.2669677734375,574.556884765625,559.1103515625,559.81884765625,2062353969,binancecoin
2024-08-21,570.0197143554688,575.0878295898438,547.611083984375,569.2669677734375,1887431524,binancecoin
2024-08-22,583.0518798828125,589.4165649414062,561.2243041992188,570.0197143554688,1998394415,binancecoin
2024-08-23,591.8060302734375,597.5437622070312,575.76904296875,583.0518798828125,2037288685,binancecoin
2024-08-24,580.76220703125,592.7732543945312,575.83740234375,591.8067626953125,1954023736,binancecoin
2024-08-25,574.2499389648438,583.9363403320312,569.9006958007812,580.76220703125,1681089758,binancecoin
2024-08-26,548.8280029296875,575.981201171875,547.2277221679688,574.2499389648438,1818728257,binancecoin
2024-08-27,533.9758911132812,558.2140502929688,523.4385375976562,548.8280029296875,1853530701,binancecoin
2024-08-28,536.816162109375,546.109375,523.7744140625,533.9758911132812,1861040561,binancecoin
2024-08-29,536.6256713867188,545.4614868164062,532.3034057617188,536.816162109375,1577402536,binancecoin
2024-08-30,535.3157958984375,542.814697265625,523.058837890625,536.6256713867188,1598876190,binancecoin
2024-08-31,532.89697265625,541.1749877929688,531.6283569335938,535.3157958984375,1284869085,binancecoin
2024-09-01,512.59521484375,532.9790649414062,508.7206115722656,532.89697265625,1498350087,binancecoin
2024-09-02,526.438720703125,529.0226440429688,502.1722717285156,512.59521484375,1653356892,binancecoin
2024-09-03,518.6689453125,537.9566650390625,518.6689453125,526.438720703125,1559458476,binancecoin
2024-09-04,507.82049560546875,523.4694213867188,496.4385070800781,518.637939453125,1898187560,binancecoin
2024-09-05,502.0693664550781,512.6257934570312,497.34918212890625,507.82049560546875,1468645986,binancecoin
2024-09-06,486.9027404785156,508.82012939453125,473.1689147949219,502.0693664550781,1860035342,binancecoin
2024-09-07,493.22613525390625,499.10577392578125,483.2615966796875,486.9027404785156,1358748616,binancecoin
2024-09-08,503.0001525878906,506.42510986328125,491.0293273925781,493.22613525390625,1378399660,binancecoin
2024-09-09,518.5453491210938,524.6112670898438,501.9822082519531,503.0001525878906,1602303180,binancecoin
2024-09-10,517.4838256835938,523.913818359375,514.0165405273438,518.5453491210938,1461007853,binancecoin
2024-09-11,530.1940307617188,534.5135498046875,507.2425231933594,517.4838256835938,1629703281,binancecoin
2024-09-12,544.3037719726562,547.791748046875,530.1493530273438,530.1940307617188,1725751181,binancecoin
2024-09-13,557.01806640625,559.5098876953125,539.0565795898438,544.3037719726562,1745545933,binancecoin
2024-09-14,553.5650634765625,559.3895263671875,548.8692016601562,557.01806640625,1412065214,binancecoin
2024-09-15,553.9722900390625,561.5770874023438,552.3637084960938,553.5650634765625,1565883242,binancecoin
2024-09-16,533.80908203125,554.7008666992188,527.4401245117188,553.9722900390625,1805132571,binancecoin
2024-09-17,546.0135498046875,552.5006103515625,529.4241333007812,533.8087158203125,1617928146,binancecoin
2024-09-18,559.0445556640625,559.0445556640625,537.5084228515625,546.0135498046875,1657679444,binancecoin
2024-09-19,566.2235107421875,571.718994140625,553.5143432617188,559.0445556640625,1859308230,binancecoin
2024-09-20,568.5850830078125,576.9052734375,559.6436157226562,566.2235107421875,1821452417,binancecoin
2024-09-21,589.0379638671875,590.0252685546875,566.8111572265625,568.576416015625,1694887390,binancecoin
2024-09-22,588.0869140625,593.9545288085938,577.45263671875,589.0379638671875,1680179600,binancecoin
2024-09-23,604.3660278320312,615.7206420898438,585.5076293945312,588.0869140625,2189508231,binancecoin
2024-09-24,606.5230712890625,612.6076049804688,600.2676391601562,604.3660278320312,1904808937,binancecoin
2024-09-25,587.3525390625,607.762939453125,584.8588256835938,606.5230712890625,1744393946,binancecoin
2024-09-26,596.7769165039062,608.8541870117188,581.2283325195312,587.3513793945312,2081857126,binancecoin
2024-09-27,607.8670043945312,614.4735107421875,596.5009765625,596.7769165039062,2144197609,binancecoin
2024-09-28,601.5671997070312,617.3323974609375,595.207763671875,607.8670043945312,1858159482,binancecoin
2024-09-29,596.4111938476562,602.660400390625,593.0492553710938,601.5671997070312,1649655134,binancecoin
2024-09-30,567.2600708007812,596.4414672851562,564.6533203125,596.4111938476562,1978021598,binancecoin
2024-10-01,547.9971313476562,582.4347534179688,538.4796142578125,567.2600708007812,2124076272,binancecoin
2024-10-02,542.7123413085938,557.9986572265625,536.1533203125,547.9971313476562,1821113448,binancecoin
2024-10-03,544.4249877929688,550.507568359375,535.380615234375,542.7123413085938,1611934612,binancecoin
2024-10-04,555.3842163085938,557.4121704101562,542.2801513671875,544.4249877929688,1518084330,binancecoin
2024-10-05,563.2091674804688,564.8151245117188,552.3409423828125,555.3842163085938,1426434745,binancecoin
2024-10-06,570.542724609375,571.430419921875,561.5877685546875,563.2091674804688,1416593714,binancecoin
2024-10-07,564.1497192382812,580.9834594726562,564.1204223632812,570.542724609375,1703177011,binancecoin
2024-10-08,580.4038696289062,585.9742431640625,560.2928466796875,564.1497192382812,2143563900,binancecoin
2024-10-09,570.2771606445312,585.0736694335938,567.143798828125,580.4038696289062,1913652029,binancecoin
2024-10-10,562.7257690429688,572.0607299804688,551.783203125,570.27685546875,1559089785,binancecoin
2024-10-11,572.8572387695312,577.1348266601562,560.0671997070312,562.7257690429688,1622508791,binancecoin
2024-10-12,576.4497680664062,578.7108154296875,572.8572387695312,572.8572387695312,1482994534,binancecoin
2024-10-13,571.8217163085938,578.0640258789062,565.1304931640625,576.4497680664062,1472484694,binancecoin
2024-10-14,588.9004516601562,591.4108276367188,569.9707641601562,571.8217163085938,1825783992,binancecoin
2024-10-15,594.189208984375,598.8892822265625,578.4895629882812,588.9004516601562,2040945899,binancecoin
2024-10-16,600.8178100585938,605.1041870117188,589.9337768554688,594.189208984375,1918592073,binancecoin
2024-10-17,592.0396118164062,605.8289794921875,585.7150268554688,600.8178100585938,1739191571,binancecoin
2024-10-18,599.364990234375,602.1707153320312,591.6998291015625,592.0396118164062,1638190792,binancecoin
2024-10-19,597.9749145507812,600.9993286132812,595.72705078125,599.364990234375,1432675869,binancecoin
2024-10-20,605.517822265625,606.3153686523438,593.7393188476562,597.9749145507812,1608355248,binancecoin
2024-10-21,598.8175659179688,610.9203491210938,591.6964721679688,605.517822265625,1917193200,binancecoin
2024-10-22,593.3606567382812,599.5232543945312,587.2017211914062,598.8175659179688,1739710555,binancecoin
2024-10-23,582.473388671875,593.810791015625,573.0883178710938,593.3606567382812,1719055847,binancecoin
2024-10-24,594.15478515625,597.5253295898438,583.0283813476562,584.6485595703125,1595144217,binancecoin
2024-10-25,574.2536010742188,596.9539794921875,567.056884765625,594.15478515625,1712373877,binancecoin
2024-10-26,582.8060913085938,586.1702270507812,571.3250122070312,574.2536010742188,1433826425,binancecoin
2024-10-27,588.7158203125,590.1192626953125,581.2571411132812,582.8060913085938,1402058513,binancecoin
2024-10-28,600.5960693359375,603.7217407226562,585.1207885742188,588.7158203125,1671332663,binancecoin
2024-10-29,605.6682739257812,611.781494140625,599.9456787109375,600.5960693359375,1886358424,binancecoin
2024-10-30,595.7278442382812,606.065185546875,594.447509765625,605.6682739257812,1662620787,binancecoin
2024-10-31,576.0344848632812,596.06884765625,571.4256591796875,595.7278442382812,1810695051,binancecoin
2024-11-01,572.7622680664062,584.7971801757812,568.1642456054688,576.0344848632812,1708220753,binancecoin
2024-11-02,568.0368041992188,576.4204711914062,562.9451293945312,572.7622680664062,1427236241,binancecoin
2024-11-03,557.6416015625,569.0484619140625,547.816650390625,568.0368041992188,1584005358,binancecoin
2024-11-04,552.0711059570312,564.1986083984375,543.9083251953125,557.6416015625,1580672363,binancecoin
2024-11-05,563.612060546875,571.9705200195312,551.2522583007812,552.0711059570312,1513727150,binancecoin
2024-11-06,591.9952392578125,594.8584594726562,563.284912109375,563.612060546875,2342544855,binancecoin
2024-11-07,598.4359130859375,610.3167114257812,588.6566162109375,591.9952392578125,1970633102,binancecoin
2024-11-08,597.9484252929688,605.9241333007812,589.5486450195312,598.4359130859375,1878681588,binancecoin
2024-11-09,624.3746948242188,637.8369750976562,597.845703125,597.9484252929688,2739276599,binancecoin
2024-11-10,628.302490234375,643.664306640625,613.567138671875,624.3746948242188,2965668641,binancecoin
2024-11-11,661.88720703125,664.1434936523438,614.0211791992188,628.302490234375,3375111971,binancecoin
2024-11-12,627.0038452148438,666.9176025390625,613.6227416992188,661.8871459960938,3603680244,binancecoin
2024-11-13,621.0003051757812,638.8924560546875,600.5243530273438,627.0038452148438,3294001434,binancecoin
2024-11-14,621.6801147460938,659.531982421875,612.5340576171875,621.0,3392713356,binancecoin
2024-11-15,618.866455078125,628.1688842773438,604.2251586914062,621.6801147460938,2547491086,binancecoin
2024-11-16,622.3731689453125,633.4874877929688,617.8651733398438,618.98779296875,2115528251,binancecoin
2024-11-17,618.4000854492188,646.4497680664062,606.1865234375,622.3731689453125,2452647630,binancecoin
2024-11-18,619.4354858398438,629.09716796875,613.0554809570312,618.4000854492188,2284855769,binancecoin
2024-11-19,615.9874267578125,621.5847778320312,606.5615844726562,619.4354858398438,2075194269,binancecoin
2024-11-20,606.1174926757812,620.4660034179688,600.7662353515625,615.9874267578125,2115915285,binancecoin
2024-11-21,622.8263549804688,629.3636474609375,594.548095703125,606.1171264648438,2698689844,binancecoin
2024-11-22,633.513427734375,639.73193359375,617.4517822265625,622.8263549804688,2447537777,binancecoin
2024-11-23,651.197265625,679.4188842773438,632.2477416992188,633.5134887695312,3306614137,binancecoin
2024-11-24,660.3175659179688,687.3417358398438,638.9230346679688,651.197265625,3110188599,binancecoin
2024-11-25,636.6397094726562,675.9611206054688,627.268798828125,660.3167114257812,2787672069,binancecoin
2024-11-26,613.5872802734375,645.29296875,600.9912719726562,636.6397094726562,2637257322,binancecoin
2024-11-27,644.948486328125,646.851806640625,608.6214599609375,613.5872802734375,2393610865,binancecoin
2024-11-28,654.3616333007812,663.02197265625,641.6170654296875,644.948486328125,2597378212,binancecoin
2024-11-29,654.8097534179688,663.32470703125,649.1632080078125,654.3617553710938,2098059690,binancecoin
2024-11-30,654.3291625976562,676.9244384765625,648.8923950195312,654.8097534179688,2273610461,binancecoin
2024-12-01,655.9324951171875,664.2872924804688,646.5952758789062,654.3291625976562,2055110342,binancecoin
2024-12-02,647.594482421875,667.4237060546875,629.906005859375,655.9324951171875,2641248821,binancecoin
2024-12-03,737.6965942382812,744.779296875,625.9749755859375,647.6990966796875,4177512806,binancecoin
2024-12-04,739.2527465820312,793.3505249023438,723.5433349609375,737.6965942382812,5614818578,binancecoin
2024-12-05,714.3219604492188,739.947509765625,695.9388427734375,739.253662109375,3771629643,binancecoin
2024-12-06,732.0062866210938,746.1255493164062,708.4383544921875,717.95849609375,2870854029,binancecoin
2024-12-07,750.2726440429688,761.0914306640625,730.8739624023438,732.0062866210938,2326982728,binancecoin
2024-12-08,743.295654296875,757.5942993164062,729.051513671875,751.73193359375,2035017685,binancecoin
2024-12-09,689.9243774414062,743.295654296875,662.2440795898438,743.295654296875,3267965774,binancecoin
2024-12-10,676.98291015625,704.5599975585938,650.5972900390625,689.9243774414062,3102408468,binancecoin
2024-12-11,711.8114013671875,712.8771362304688,660.154052734375,676.98291015625,2276828057,binancecoin
2024-12-12,705.9442138671875,725.2216796875,700.1067504882812,711.8114013671875,2393129125,binancecoin
2024-12-13,726.2548217773438,729.6268920898438,698.5020751953125,705.9443359375,2449855057,binancecoin
2024-12-14,715.6956787109375,731.6613159179688,705.5390014648438,726.2548217773438,1957844883,binancecoin
2024-12-15,719.13427734375,723.0733032226562,703.1802978515625,715.6956787109375,1831103596,binancecoin
2024-12-16,720.3263549804688,730.0011596679688,704.34130859375,719.13427734375,2276490785,binancecoin
2024-12-17,716.6824951171875,735.7572021484375,713.72900390625,720.3263549804688,2363860623,binancecoin
2024-12-18,687.623779296875,721.7589111328125,686.6619262695312,716.7249145507812,2702479586,binancecoin
2024-12-19,666.5693359375,704.4877319335938,651.0365600585938,687.6243896484375,2806454484,binancecoin
2024-12-20,678.0866088867188,679.4436645507812,619.5003662109375,666.5693359375,3064285256,binancecoin
2024-12-21,663.2794799804688,692.6364135742188,652.6074829101562,678.0866088867188,2185739949,binancecoin
2024-12-22,648.7047119140625,668.8275146484375,639.608642578125,663.2660522460938,1091595586,binancecoin
2024-12-23,693.000732421875,697.39990234375,637.9652709960938,648.7047119140625,1738271695,binancecoin
2024-12-24,696.7411499023438,698.4424438476562,681.998046875,693.000732421875,1145844254,binancecoin
2024-12-25,702.3269653320312,711.9866333007812,695.9627075195312,696.7411499023438,893387310,binancecoin
2024-12-26,688.360107421875,718.1624145507812,683.262451171875,702.3269653320312,1253518341,binancecoin
2024-12-27,690.4293823242188,709.6464233398438,685.1991577148438,688.3508911132812,1884726979,binancecoin
2024-12-28,720.9590454101562,729.3158569335938,690.4293823242188,690.4293823242188,1890880986,binancecoin
2024-12-29,693.7545166015625,722.7669677734375,689.4752197265625,720.9590454101562,1647228348,binancecoin
2024-12-30,704.1463012695312,711.03564453125,686.9070434570312,693.7542724609375,1790325219,binancecoin
